	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime
125	2.026786164440054	yeast_dream5	150.0	interconnected	hybrid	0.012033210619287587	0.02337029626420518	0.0957009365332002	0.12210081844760623	215.47321605682373
126	1.6096366884495845	yeast_dream5	175.0	strict	hybrid	0.011743661021372654	0.02244298028057301	0.12092805020636044	0.12778064734269318	218.44212985038757
127	1.745794564407365	yeast_dream5	175.0	minimal	hybrid	0.007730474520032487	0.03461710320530176	0.08261719022024679	0.10598663845355316	218.44212985038757
128	2.0029443271248835	yeast_dream5	175.0	interconnected	hybrid	0.011428441740543428	0.02287139122640794	0.09653944702537245	0.12224693364709543	218.44212985038757
129	1.5476092967265762	yeast_dream5	200.0	strict	hybrid	0.01046543736833254	0.02057915816857819	0.1282928188450704	0.12591638821190304	214.95930218696594
130	1.649661215035738	yeast_dream5	200.0	minimal	hybrid	0.006553208818450268	0.03332797697207419	0.08389200568981255	0.10665411539936517	214.95930218696594
131	1.9321681349723978	yeast_dream5	200.0	interconnected	hybrid	0.010254012449978393	0.021428946800305833	0.09774847438371179	0.12046701196766123	214.95930218696594
132	1.3178265512592195	yeast_dream5	225.0	strict	hybrid	0.008146141761584184	0.016794015542054452	0.12577815004716847	0.10971557535620971	215.03737497329712
133	1.597718433899125	yeast_dream5	225.0	minimal	hybrid	0.006216038892169327	0.03195715449996514	0.08373855377059246	0.10322652400740401	215.03737497329712
134	1.8614024020725781	yeast_dream5	225.0	interconnected	hybrid	0.009421369193141994	0.02147132737337744	0.0970355826922321	0.11528769120046921	215.03737497329712
135	1.2717346414548143	yeast_dream5	250.0	strict	hybrid	0.00767719143542454	0.015994980245306597	0.1301485588981933	0.10438453593397845	213.64113402366638
136	1.5173372661209292	yeast_dream5	250.0	minimal	hybrid	0.005642865750754032	0.03073353426762276	0.0833169880043573	0.09960443253209103	213.64113402366638
137	1.756935210156578	yeast_dream5	250.0	interconnected	hybrid	0.008262609126537751	0.019860950214326475	0.0970750911559927	0.11110442665147112	213.64113402366638
138	1.102097263634256	yeast_dream5	275.0	strict	hybrid	0.006214671872339283	0.013463386046875402	0.12961638375241316	0.09240958147175096	210.07627701759338
139	1.4332661862435876	yeast_dream5	275.0	minimal	hybrid	0.0051340367768134415	0.02867809471475847	0.08244758431109862	0.095653657648974	210.07627701759338
140	1.6381152459742618	yeast_dream5	275.0	interconnected	hybrid	0.0073194888075627665	0.018224480283896616	0.09620884259557375	0.10350734333178958	210.07627701759338
141	1.2697308157248486	yeast_dream5	300.0	strict	hybrid	0.007963644048268013	0.015089277240044285	0.14018382512628036	0.09716214894582009	214.85009694099426
142	1.4817311442522594	yeast_dream5	300.0	minimal	hybrid	0.005530364518395797	0.028795266444000413	0.08258616975562179	0.09626351303287566	214.85009694099426
143	1.6786000859437478	yeast_dream5	300.0	interconnected	hybrid	0.007884990487440778	0.018468512947229725	0.09823015553000937	0.10113340431200854	214.85009694099426
