	F1norm_rprr	cutoff	datasetname	k	knownmodules	m	method	precision	recall	recovery	relevance	runningtime
426	3.17657275965627	0.5	ecoli_colombos	25.0	minimal	1.05	cmeans	0.035666246553659506	0.0670205858917468	0.20504840814611205	0.1352576450977284	265.14260601997375
427	3.6823318135793253	0.5	ecoli_colombos	25.0	interconnected	1.05	cmeans	0.06290472501042198	0.06275124452608684	0.21632564086060913	0.17233851253977428	265.14260601997375
428	3.8106043289159977	0.5	ecoli_colombos	25.0	strict	1.05	cmeans	0.11059758558466183	0.08462737564569935	0.2807091952736971	0.20197394222125867	265.14260601997375
429	2.771688076123426	0.5	ecoli_colombos	25.0	minimal	1.1	cmeans	0.024151266389836116	0.06334961453474632	0.2403334076566336	0.11416048204196648	262.79473900794983
430	3.2928255580750587	0.5	ecoli_colombos	25.0	interconnected	1.1	cmeans	0.04337736626210238	0.05649019035580561	0.26382510149357374	0.1361804122956721	262.79473900794983
431	3.4495081152551714	0.5	ecoli_colombos	25.0	strict	1.1	cmeans	0.08579539475929815	0.07709157017066401	0.3617510503731633	0.15513823863596296	262.79473900794983
432	0.0	0.5	ecoli_colombos	75.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	910.2302389144897
433	0.0	0.5	ecoli_colombos	75.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	910.2302389144897
434	0.0	0.5	ecoli_colombos	75.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	910.2302389144897
435	4.71653498380851	0.5	ecoli_colombos	75.0	minimal	1.02	cmeans	0.04892373820330278	0.11277967236429319	0.23268499504624238	0.2554515755679249	1012.8281180858612
436	5.235140212949191	0.5	ecoli_colombos	75.0	interconnected	1.02	cmeans	0.08850432966178742	0.11962376236206591	0.2422874709776244	0.2870373473997776	1012.8281180858612
437	6.687812345213863	0.5	ecoli_colombos	75.0	strict	1.02	cmeans	0.20606958872692133	0.19586231664946935	0.3948163058269341	0.39139451676449727	1012.8281180858612
438	4.818429451886368	0.5	ecoli_colombos	75.0	minimal	1.05	cmeans	0.0452108477794696	0.1264985000182751	0.24680191188654277	0.26348985966920696	1105.4339010715485
439	5.3968091334648856	0.5	ecoli_colombos	75.0	interconnected	1.05	cmeans	0.08725675269526756	0.11951163608986465	0.2545862325848373	0.2960161760522701	1105.4339010715485
440	6.463592549558428	0.5	ecoli_colombos	75.0	strict	1.05	cmeans	0.18854365145022825	0.1942011210289525	0.3834340092076108	0.37908984420656827	1105.4339010715485
441	3.80186662174382	0.5	ecoli_colombos	75.0	minimal	1.1	cmeans	0.03188092787306143	0.08157465968552191	0.3214574225537615	0.16578564086383307	815.4282360076904
442	4.544787449739748	0.5	ecoli_colombos	75.0	interconnected	1.1	cmeans	0.0557224137023409	0.08376090103866905	0.34701914977101306	0.1942167707052435	815.4282360076904
443	5.2171369235168585	0.5	ecoli_colombos	75.0	strict	1.1	cmeans	0.1260603221613305	0.13616144996493143	0.4734517337850864	0.2438266841826501	815.4282360076904
444	0.0	0.5	ecoli_colombos	125.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	1737.858794927597
445	0.0	0.5	ecoli_colombos	125.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	1737.858794927597
446	0.0	0.5	ecoli_colombos	125.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	1737.858794927597
447	0.0	0.5	ecoli_colombos	125.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	1769.320552110672
448	0.0	0.5	ecoli_colombos	125.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	1769.320552110672
449	0.0	0.5	ecoli_colombos	125.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	1769.320552110672
450	5.757974188577724	0.5	ecoli_colombos	125.0	minimal	1.05	cmeans	0.054206761258259455	0.15815558617496334	0.28126694219572157	0.32654725656982864	1505.8254401683807
451	6.050912781283888	0.5	ecoli_colombos	125.0	interconnected	1.05	cmeans	0.09209290863975753	0.1444644866977266	0.2881667263843091	0.3293443666889815	1505.8254401683807
452	7.7770576405317025	0.5	ecoli_colombos	125.0	strict	1.05	cmeans	0.22121364827970966	0.23511760962600897	0.47610020991026897	0.44464657920598943	1505.8254401683807
453	5.134578463794052	0.5	ecoli_colombos	125.0	minimal	1.1	cmeans	0.04532260820777631	0.1104461019618694	0.34580520035253237	0.24700609725484007	1747.6015801429749
454	5.161348162050064	0.5	ecoli_colombos	125.0	interconnected	1.1	cmeans	0.06280210900203118	0.10605100161791957	0.33725462140629714	0.23785448337172146	1747.6015801429749
455	7.903140253745079	0.5	ecoli_colombos	125.0	strict	1.1	cmeans	0.19641769860025068	0.22382884692384705	0.599901661140514	0.4001023486717645	1747.6015801429749
456	0.0	0.5	ecoli_colombos	175.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	2526.746550798416
457	0.0	0.5	ecoli_colombos	175.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	2526.746550798416
458	0.0	0.5	ecoli_colombos	175.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	2526.746550798416
459	0.0	0.5	ecoli_colombos	175.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	2520.3913328647614
460	0.0	0.5	ecoli_colombos	175.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	2520.3913328647614
461	0.0	0.5	ecoli_colombos	175.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	2520.3913328647614
462	5.826796073593791	0.5	ecoli_colombos	175.0	minimal	1.05	cmeans	0.06258548857479278	0.15541369498481075	0.2705171008910464	0.3185621361773287	2144.9546501636505
463	6.648610252552463	0.5	ecoli_colombos	175.0	interconnected	1.05	cmeans	0.10288202815543236	0.15690330631935062	0.3159572305509537	0.3615745687878428	2144.9546501636505
464	8.185285960889782	0.5	ecoli_colombos	175.0	strict	1.05	cmeans	0.22648109313192252	0.2462645639504208	0.5265738842188197	0.45121970493988955	2144.9546501636505
465	4.415951698517359	0.5	ecoli_colombos	175.0	minimal	1.1	cmeans	0.036280083933543525	0.10031431973750211	0.3089881851225674	0.2155226935015722	2028.90127491951
466	4.4827198979259295	0.5	ecoli_colombos	175.0	interconnected	1.1	cmeans	0.04914547604565777	0.08657978979320087	0.287555959087189	0.2221071862001834	2028.90127491951
467	7.278384851616734	0.5	ecoli_colombos	175.0	strict	1.1	cmeans	0.17104524938656981	0.20392736520843172	0.5566614507569606	0.3728756215052836	2028.90127491951
468	0.0	0.5	ecoli_colombos	225.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	1548.6833009719849
469	0.0	0.5	ecoli_colombos	225.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	1548.6833009719849
470	0.0	0.5	ecoli_colombos	225.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	1548.6833009719849
471	0.0	0.5	ecoli_colombos	225.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	2465.246710062027
472	0.0	0.5	ecoli_colombos	225.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	2465.246710062027
473	0.0	0.5	ecoli_colombos	225.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	2465.246710062027
474	5.912769982487749	0.5	ecoli_colombos	225.0	minimal	1.05	cmeans	0.055939962938387496	0.160048883472918	0.2873630616338731	0.33735703029186936	3011.2164781093597
475	6.25228466820969	0.5	ecoli_colombos	225.0	interconnected	1.05	cmeans	0.09341762161086718	0.1474206755711062	0.3017409790363796	0.3384746702239151	3011.2164781093597
476	8.976930043154091	0.5	ecoli_colombos	225.0	strict	1.05	cmeans	0.25013538066455454	0.28094132840575686	0.5726500257864958	0.49329434413473044	3011.2164781093597
477	4.337839090481893	0.5	ecoli_colombos	225.0	minimal	1.1	cmeans	0.034043204387431025	0.10541088553146985	0.3150072336376527	0.21052982322832056	2498.0636591911316
478	5.003745906861966	0.5	ecoli_colombos	225.0	interconnected	1.1	cmeans	0.054540874344289676	0.10254908148785218	0.3437237289154863	0.23314061450616716	2498.0636591911316
479	7.857422442583167	0.5	ecoli_colombos	225.0	strict	1.1	cmeans	0.18751129653011414	0.22911771016433705	0.6313307326439115	0.3851469851931793	2498.0636591911316
480	0.0	0.5	ecoli_colombos	275.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	3306.512880086899
481	0.0	0.5	ecoli_colombos	275.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	3306.512880086899
482	0.0	0.5	ecoli_colombos	275.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	3306.512880086899
483	0.0	0.5	ecoli_colombos	275.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	2263.9540600776672
484	0.0	0.5	ecoli_colombos	275.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	2263.9540600776672
485	0.0	0.5	ecoli_colombos	275.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	2263.9540600776672
486	5.664658516362808	0.5	ecoli_colombos	275.0	minimal	1.05	cmeans	0.0492786809406455	0.148558001754677	0.30947885166014855	0.30956278661247955	2749.922626018524
487	6.080958520913845	0.5	ecoli_colombos	275.0	interconnected	1.05	cmeans	0.07935309982277393	0.13626483552416505	0.3223752167618773	0.3180750383825967	2749.922626018524
488	8.366380475030146	0.5	ecoli_colombos	275.0	strict	1.05	cmeans	0.21861961425244777	0.25312306002418594	0.5489756347255211	0.4595462527362397	2749.922626018524
489	4.102430476749536	0.5	ecoli_colombos	275.0	minimal	1.1	cmeans	0.028900518850388048	0.10702005535403433	0.30793285676829846	0.21174126585490297	3183.180286884308
490	4.9449792650334095	0.5	ecoli_colombos	275.0	interconnected	1.1	cmeans	0.05334703456456143	0.09891140681247247	0.33478725391169445	0.2351280415400081	3183.180286884308
491	7.626405925581741	0.5	ecoli_colombos	275.0	strict	1.1	cmeans	0.18184162173839366	0.21762367139272076	0.6340499417324165	0.36802891807937976	3183.180286884308
492	0.0	0.5	ecoli_colombos	325.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	2064.4589071273804
493	0.0	0.5	ecoli_colombos	325.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	2064.4589071273804
494	0.0	0.5	ecoli_colombos	325.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	2064.4589071273804
495	0.0	0.5	ecoli_colombos	325.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	2970.057545900345
496	0.0	0.5	ecoli_colombos	325.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	2970.057545900345
497	0.0	0.5	ecoli_colombos	325.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	2970.057545900345
498	5.668038308215882	0.5	ecoli_colombos	325.0	minimal	1.05	cmeans	0.048162714527356834	0.14506792094671875	0.31211050325892825	0.31637639307323323	2213.5828580856323
499	5.492639576204113	0.5	ecoli_colombos	325.0	interconnected	1.05	cmeans	0.07234944677340659	0.11977727045953321	0.3022431458449225	0.27803965567026034	2213.5828580856323
500	8.418968735059966	0.5	ecoli_colombos	325.0	strict	1.05	cmeans	0.21628284437624745	0.25339031712579674	0.5568968322480073	0.461919852252759	2213.5828580856323
501	5.000117968214605	0.5	ecoli_colombos	325.0	minimal	1.1	cmeans	0.042551583976881927	0.11966764487518765	0.3302508604988261	0.24311682889588235	3106.0972180366516
502	5.4614126091474455	0.5	ecoli_colombos	325.0	interconnected	1.1	cmeans	0.06347817330309374	0.107278149624678	0.3525479424233507	0.2613868361403774	3106.0972180366516
503	7.939310735424956	0.5	ecoli_colombos	325.0	strict	1.1	cmeans	0.1829817192324585	0.22409005205137658	0.6162248652204391	0.4042358849597885	3106.0972180366516
504	0.0	0.001	ecoli_dream5	25.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	64.79765391349792
505	0.0	0.001	ecoli_dream5	25.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	64.79765391349792
506	0.0	0.001	ecoli_dream5	25.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	64.79765391349792
507	2.8724001021726995	0.001	ecoli_dream5	25.0	minimal	1.02	cmeans	0.039326536891083994	0.04889580174244918	0.1681418404826243	0.11701812404463421	60.72517108917236
508	3.2456649056235696	0.001	ecoli_dream5	25.0	interconnected	1.02	cmeans	0.06680293971840932	0.045878848563208584	0.18535829830238168	0.13919146174130603	60.72517108917236
509	3.352447697010214	0.001	ecoli_dream5	25.0	strict	1.02	cmeans	0.10984402490397742	0.06561075633863127	0.23550487291047342	0.17300999325499478	60.72517108917236
510	2.645092993578043	0.001	ecoli_dream5	25.0	minimal	1.05	cmeans	0.05610094448318794	0.03632043911869593	0.1561017500078098	0.1004636801684648	65.77072501182556
511	2.5241473969219617	0.001	ecoli_dream5	25.0	interconnected	1.05	cmeans	0.07516332840471122	0.025696484477205482	0.15562773041220754	0.10793797204995781	65.77072501182556
512	2.266973001952276	0.001	ecoli_dream5	25.0	strict	1.05	cmeans	0.0990858066808336	0.03235466324756952	0.16918170481000586	0.11980941234146555	65.77072501182556
513	1.454644624505352	0.001	ecoli_dream5	25.0	minimal	1.1	cmeans	0.06911714992650797	0.010182891171719579	0.13080569867004785	0.05583814405183355	63.81461215019226
514	1.0510262539467066	0.001	ecoli_dream5	25.0	interconnected	1.1	cmeans	0.0623428687103059	0.00453855724073804	0.09752218552174258	0.06042225203647236	63.81461215019226
515	0.8380995124039213	0.001	ecoli_dream5	25.0	strict	1.1	cmeans	0.06451367905881494	0.0050906843022372125	0.09401597921173567	0.06096977512221669	63.81461215019226
516	0.0	0.001	ecoli_dream5	75.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	181.08999705314636
517	0.0	0.001	ecoli_dream5	75.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	181.08999705314636
518	0.0	0.001	ecoli_dream5	75.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	181.08999705314636
519	3.926421218626807	0.001	ecoli_dream5	75.0	minimal	1.02	cmeans	0.04247104268663479	0.08584860183471651	0.177832729318143	0.21033815711880002	184.88895106315613
520	4.813679773633636	0.001	ecoli_dream5	75.0	interconnected	1.02	cmeans	0.0865927877011197	0.08983889737499813	0.20830581600405013	0.2571942782281547	184.88895106315613
521	5.978167335885494	0.001	ecoli_dream5	75.0	strict	1.02	cmeans	0.18776506708803356	0.1652375068162266	0.31732339208951305	0.3661197643788101	184.88895106315613
522	3.6329575816292503	0.001	ecoli_dream5	75.0	minimal	1.05	cmeans	0.05609030596161013	0.06725534679173159	0.1544975699508125	0.18226809895463206	210.39812898635864
523	4.088153978776386	0.001	ecoli_dream5	75.0	interconnected	1.05	cmeans	0.09872934939266494	0.06904235232268355	0.1698832697790288	0.21981305351702807	210.39812898635864
524	4.010003606005762	0.001	ecoli_dream5	75.0	strict	1.05	cmeans	0.1606927261774861	0.09306175700194909	0.2074773303881187	0.2531647815868006	210.39812898635864
525	2.1777521492062224	0.001	ecoli_dream5	75.0	minimal	1.1	cmeans	0.0681781892813655	0.019261202933407624	0.11827493940804736	0.1018024989872696	185.36329913139343
526	2.1751671412060474	0.001	ecoli_dream5	75.0	interconnected	1.1	cmeans	0.08968619482992322	0.015669363494369044	0.12071819589968956	0.11743736765891424	185.36329913139343
527	2.2131878130167735	0.001	ecoli_dream5	75.0	strict	1.1	cmeans	0.12066183428072955	0.027970746816464383	0.1375328077725638	0.1408131866987061	185.36329913139343
528	0.0	0.001	ecoli_dream5	125.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	262.5797049999237
529	0.0	0.001	ecoli_dream5	125.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	262.5797049999237
530	0.0	0.001	ecoli_dream5	125.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	262.5797049999237
531	0.0	0.001	ecoli_dream5	125.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	283.39678978919983
532	0.0	0.001	ecoli_dream5	125.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	283.39678978919983
533	0.0	0.001	ecoli_dream5	125.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	283.39678978919983
534	3.920216991322212	0.001	ecoli_dream5	125.0	minimal	1.05	cmeans	0.05446817462494273	0.08011739448005346	0.15515946766646152	0.21914318622820783	281.3144018650055
535	4.487374819258256	0.001	ecoli_dream5	125.0	interconnected	1.05	cmeans	0.10410583175407902	0.08537825155997932	0.17220595790678317	0.26256058086124945	281.3144018650055
536	5.27541905338561	0.001	ecoli_dream5	125.0	strict	1.05	cmeans	0.20988226132937954	0.16060826101034867	0.24510403071621467	0.3565993346863235	281.3144018650055
537	2.703066655204987	0.001	ecoli_dream5	125.0	minimal	1.1	cmeans	0.06772959829584568	0.029863497245090655	0.11899767306773555	0.14137878584169805	305.22100496292114
538	2.9944215437740147	0.001	ecoli_dream5	125.0	interconnected	1.1	cmeans	0.10309832244517723	0.03427751549017373	0.1269366769980881	0.17085960614810897	305.22100496292114
539	3.2285592605050946	0.001	ecoli_dream5	125.0	strict	1.1	cmeans	0.16161617478929574	0.06432041569939968	0.15839905305741514	0.22198378381614942	305.22100496292114
540	0.0	0.001	ecoli_dream5	175.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	470.3217489719391
541	0.0	0.001	ecoli_dream5	175.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	470.3217489719391
542	0.0	0.001	ecoli_dream5	175.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	470.3217489719391
543	0.0	0.001	ecoli_dream5	175.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	435.26272892951965
544	0.0	0.001	ecoli_dream5	175.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	435.26272892951965
545	0.0	0.001	ecoli_dream5	175.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	435.26272892951965
546	4.453171792476741	0.001	ecoli_dream5	175.0	minimal	1.05	cmeans	0.05304622340833516	0.10954523535443529	0.1689968882394583	0.27335974256705353	535.7240450382233
547	5.023988734490017	0.001	ecoli_dream5	175.0	interconnected	1.05	cmeans	0.10353022780091184	0.10923851876887171	0.1853979102350641	0.31083129946063887	535.7240450382233
548	5.776824490137937	0.001	ecoli_dream5	175.0	strict	1.05	cmeans	0.2085604534461279	0.18641064020393794	0.2653810570347019	0.399286200926622	535.7240450382233
549	3.2399145416933104	0.001	ecoli_dream5	175.0	minimal	1.1	cmeans	0.06802676120693088	0.04496746391854814	0.12386681947082566	0.18864849603139783	438.97109603881836
550	3.550840629195876	0.001	ecoli_dream5	175.0	interconnected	1.1	cmeans	0.10517958655869142	0.04916036324048422	0.13451214098928577	0.22561184924395405	438.97109603881836
551	3.7675093708829936	0.001	ecoli_dream5	175.0	strict	1.1	cmeans	0.17829963065516818	0.07654987911767501	0.17336698127011396	0.2859301113918146	438.97109603881836
552	0.0	0.001	ecoli_dream5	225.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	621.6498551368713
553	0.0	0.001	ecoli_dream5	225.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	621.6498551368713
554	0.0	0.001	ecoli_dream5	225.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	621.6498551368713
555	0.0	0.001	ecoli_dream5	225.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	627.3828210830688
556	0.0	0.001	ecoli_dream5	225.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	627.3828210830688
557	0.0	0.001	ecoli_dream5	225.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	627.3828210830688
558	4.602894609121586	0.001	ecoli_dream5	225.0	minimal	1.05	cmeans	0.04658853241793705	0.11572100911899139	0.18334821119993489	0.29520978132588344	564.7838549613953
559	4.967339218770533	0.001	ecoli_dream5	225.0	interconnected	1.05	cmeans	0.08787572280775702	0.10377633300566459	0.19278774596239892	0.30054580135170467	564.7838549613953
560	6.693569019231691	0.001	ecoli_dream5	225.0	strict	1.05	cmeans	0.2103447459975848	0.21322909427715217	0.32435713003818856	0.44383419050765915	564.7838549613953
561	3.440026217702373	0.001	ecoli_dream5	225.0	minimal	1.1	cmeans	0.06691589843558249	0.053283970110040366	0.12339226599209453	0.21541800198494554	505.07466292381287
562	3.9427464772614877	0.001	ecoli_dream5	225.0	interconnected	1.1	cmeans	0.12076385506103358	0.06402562205429525	0.13764851043460313	0.2692021781189103	505.07466292381287
563	4.617264682665111	0.001	ecoli_dream5	225.0	strict	1.1	cmeans	0.21868107628227745	0.125176708175943	0.1941583415420041	0.3682866541488619	505.07466292381287
564	0.0	0.001	ecoli_dream5	275.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	871.7831859588623
565	0.0	0.001	ecoli_dream5	275.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	871.7831859588623
566	0.0	0.001	ecoli_dream5	275.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	871.7831859588623
567	0.0	0.001	ecoli_dream5	275.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	704.3307569026947
568	0.0	0.001	ecoli_dream5	275.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	704.3307569026947
569	0.0	0.001	ecoli_dream5	275.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	704.3307569026947
570	5.459545590599691	0.001	ecoli_dream5	275.0	minimal	1.05	cmeans	0.06548728864113126	0.14473744326699056	0.2047557322651596	0.33157394749779406	811.9766080379486
571	5.971319948328554	0.001	ecoli_dream5	275.0	interconnected	1.05	cmeans	0.10891331522730906	0.14099751620080317	0.22424519464191986	0.3647188526229252	811.9766080379486
572	7.720943080973474	0.001	ecoli_dream5	275.0	strict	1.05	cmeans	0.24242517262409954	0.26545230274544046	0.37331925633306207	0.504778539566283	811.9766080379486
573	3.7487646286134995	0.001	ecoli_dream5	275.0	minimal	1.1	cmeans	0.06386477973718849	0.06451465916087556	0.13219822680172394	0.24383794367783196	478.93220686912537
574	3.9700879021824256	0.001	ecoli_dream5	275.0	interconnected	1.1	cmeans	0.10874418834347925	0.0637921904347748	0.1400324548340848	0.2738743728966812	478.93220686912537
575	4.42538836341947	0.001	ecoli_dream5	275.0	strict	1.1	cmeans	0.19303436722248915	0.11706100710891822	0.1867688497606606	0.35944331096632787	478.93220686912537
576	0.0	0.001	ecoli_dream5	325.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	985.606910943985
577	0.0	0.001	ecoli_dream5	325.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	985.606910943985
578	0.0	0.001	ecoli_dream5	325.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	985.606910943985
579	0.0	0.001	ecoli_dream5	325.0	minimal	1.02	cmeans	0.0	0.0	0.0	0.0	933.1736290454865
580	0.0	0.001	ecoli_dream5	325.0	interconnected	1.02	cmeans	0.0	0.0	0.0	0.0	933.1736290454865
581	0.0	0.001	ecoli_dream5	325.0	strict	1.02	cmeans	0.0	0.0	0.0	0.0	933.1736290454865
582	5.2692873791268156	0.001	ecoli_dream5	325.0	minimal	1.05	cmeans	0.06030410936852599	0.13236805574114474	0.20850860786141706	0.30980566723526926	604.641832113266
583	5.515810801347069	0.001	ecoli_dream5	325.0	interconnected	1.05	cmeans	0.08968839657063607	0.12187710672896516	0.22408432657682364	0.3161482472047035	604.641832113266
584	7.41371518767285	0.001	ecoli_dream5	325.0	strict	1.05	cmeans	0.22071719425641603	0.23186822617453362	0.38200119199948507	0.462190560259988	604.641832113266
585	3.6837325380919546	0.001	ecoli_dream5	325.0	minimal	1.1	cmeans	0.05672047560040197	0.0671353909787481	0.12827422422067591	0.25239324787978007	682.6824679374695
586	3.925494773524027	0.001	ecoli_dream5	325.0	interconnected	1.1	cmeans	0.10186321268587585	0.06904357101859049	0.13541163521978453	0.27670732148350347	682.6824679374695
587	4.886246486862397	0.001	ecoli_dream5	325.0	strict	1.1	cmeans	0.2178229695268231	0.14987368071687157	0.19745414247276613	0.4102378136319916	682.6824679374695
588	0.0	0.01	ecoli_dream5	25.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	66.57703018188477
589	0.0	0.01	ecoli_dream5	25.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	66.57703018188477
590	0.0	0.01	ecoli_dream5	25.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	66.57703018188477
591	3.128953544452446	0.01	ecoli_dream5	25.0	minimal	1.02	cmeans	0.03974494629734036	0.056935810948955216	0.18325434490017264	0.12881045599611973	66.01857280731201
592	3.473751828522893	0.01	ecoli_dream5	25.0	interconnected	1.02	cmeans	0.06858794965562796	0.04995625851987888	0.2032222100065184	0.14687385121689323	66.01857280731201
593	3.5596267511390467	0.01	ecoli_dream5	25.0	strict	1.02	cmeans	0.11548319992878504	0.07150566028554281	0.2568881797913221	0.17914127473287025	66.01857280731201
594	2.8545550706386833	0.01	ecoli_dream5	25.0	minimal	1.05	cmeans	0.047256089535649665	0.044612862989491416	0.16419776801067942	0.11294393243160873	36.93443489074707
595	3.0470290560380087	0.01	ecoli_dream5	25.0	interconnected	1.05	cmeans	0.07547997677437698	0.03849701394863921	0.17706177134658788	0.1291077830237917	36.93443489074707
596	2.9530638516669176	0.01	ecoli_dream5	25.0	strict	1.05	cmeans	0.11266551335850374	0.05468279193333663	0.20594275468457685	0.15195274503187003	36.93443489074707
597	2.2633297828326016	0.01	ecoli_dream5	25.0	minimal	1.1	cmeans	0.06214267568662721	0.02513800489696052	0.150130311992976	0.08291577285884914	67.8629240989685
598	2.1049328932560596	0.01	ecoli_dream5	25.0	interconnected	1.1	cmeans	0.07631921321552752	0.016712329663170263	0.13961430767474542	0.09397733120014258	67.8629240989685
599	1.8607802832031006	0.01	ecoli_dream5	25.0	strict	1.1	cmeans	0.09249449311637771	0.02292577487691884	0.14580475561063178	0.0999989891799201	67.8629240989685
600	0.0	0.01	ecoli_dream5	75.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	183.19475722312927
601	0.0	0.01	ecoli_dream5	75.0	interconnected	1.01	cmeans	0.0	0.0	0.0	0.0	183.19475722312927
602	0.0	0.01	ecoli_dream5	75.0	strict	1.01	cmeans	0.0	0.0	0.0	0.0	183.19475722312927
603	4.532679889115169	0.01	ecoli_dream5	75.0	minimal	1.02	cmeans	0.04938494825736102	0.10548057998157255	0.20695068726734386	0.23460609135454036	166.34886407852173
604	5.400898185465026	0.01	ecoli_dream5	75.0	interconnected	1.02	cmeans	0.0963549663100543	0.1099363651179101	0.23915666086737963	0.2750940109030008	166.34886407852173
605	6.854644014354249	0.01	ecoli_dream5	75.0	strict	1.02	cmeans	0.21131071699129625	0.2034861806018296	0.3865043261867952	0.38842134065267375	166.34886407852173
606	3.7271467424867053	0.01	ecoli_dream5	75.0	minimal	1.05	cmeans	0.04942501176112805	0.0715546079735198	0.16414720957565382	0.19086146450999228	215.00260996818542
607	4.385374839539319	0.01	ecoli_dream5	75.0	interconnected	1.05	cmeans	0.09136936740568229	0.07881436616442619	0.18316442402990737	0.23801427275187034	215.00260996818542
608	4.727878023126372	0.01	ecoli_dream5	75.0	strict	1.05	cmeans	0.15443202194932204	0.1149323501483298	0.25293194731593316	0.2945741792077724	215.00260996818542
609	3.2684270971344094	0.01	ecoli_dream5	75.0	minimal	1.1	cmeans	0.060918712129261754	0.050288927757750575	0.14152086203508574	0.16043254577879137	183.11045503616333
610	3.6806789931924513	0.01	ecoli_dream5	75.0	interconnected	1.1	cmeans	0.10419259354334191	0.05470799614591481	0.1565965245356352	0.19408893998414664	183.11045503616333
611	3.9533044445163013	0.01	ecoli_dream5	75.0	strict	1.1	cmeans	0.1721640133228774	0.0885998577912172	0.20500961746837484	0.24806538456690946	183.11045503616333
612	0.0	0.01	ecoli_dream5	125.0	minimal	1.01	cmeans	0.0	0.0	0.0	0.0	296.35227704048157
